Data,CodigoProduto,CodigoSecao,CodigoGrupo,CodigoSubGrupo,CodigoFabricante,CodigoFornecedor,CodigoKitPrincipal,CodigoVenda,Quantidade,QuantidadeLiquida,QuantDevolvida,ValorUnitario,ValorTotal,Desconto,Acrescimo,DescontoGeral,AcrescimoGeral,DescontoAplicado,AcrescimoAplicado,TotalPedido,ValorCusto,ValorCustoGerencial,TotalCusto,Rentabilidade,ValorKitPrincipal,VendaCancelada,ItemCancelado,PrecoemPromocao,EmPromocao,DiaDaSemana,Mes,Dia,Feriado,VesperaDeFeriado,QuantidadeLiquida_Lag1,QuantidadeLiquida_Lag2,QuantidadeLiquida_Lag3
2019-04-07,26173,21,289,0,753,0,0,53.0,71.0,71.0,0.0,1.98,140.64,26.629999999999995,0.0,0.0,0.0,26.63,0.0,6072.36,1.5,1.5,4365.17,0.32,0.0,0.0,0.0,0.0,0.0,6,4,7,0,0,167.0,91.0,61.0
2019-04-08,26173,21,289,0,753,0,0,26.0,39.0,39.0,0.0,1.9776923076923079,77.13,16.08,0.0,0.0,0.0,16.08,0.0,4799.650000000001,1.5,1.5,3472.22,0.3185,0.0,0.0,0.0,0.0,0.0,0,4,8,0,0,71.0,167.0,91.0
2019-04-09,26173,21,289,0,753,0,0,34.0,46.0,46.0,0.0,1.9782352941176473,90.94,20.099999999999998,0.0,0.0,0.0,20.1,0.0,4303.18,1.5,1.5,3098.6,0.3188,0.0,0.0,0.0,0.0,0.0,1,4,9,0,0,39.0,71.0,167.0
2019-04-10,26173,21,289,0,753,0,0,35.0,47.0,47.0,0.0,1.975142857142857,92.77,26.129999999999995,0.0,0.0,0.0,26.13,0.0,6458.21,1.5,1.5,4776.82,0.3168,0.0,1.0,0.0,0.0,0.0,2,4,10,0,0,46.0,39.0,71.0
2019-04-11,26173,21,289,0,753,0,0,41.0,72.0,72.0,0.0,1.979318181818182,142.57,23.619999999999997,0.0,0.0,0.0,23.62,0.0,6798.929999999999,1.5,1.5,4978.96,0.3195,0.0,0.0,0.0,0.0,0.0,3,4,11,0,0,47.0,46.0,39.0
2019-04-12,26173,21,289,0,753,0,0,45.0,65.0,65.0,0.0,1.980222222222222,128.35,22.11,0.0,0.0,0.0,22.11,0.0,5944.36,1.5,1.5,4236.39,0.3201,0.0,0.0,0.0,0.0,0.0,4,4,12,0,0,72.0,47.0,46.0
2019-04-13,26173,21,289,0,753,0,0,97.0,139.0,139.0,0.0,1.9805882352941178,275.25,48.239999999999995,0.0,0.0,0.0,48.24,0.0,17808.78,1.5,1.5,12994.5,0.3204,0.0,1.0,1.0,0.0,0.0,5,4,13,0,0,65.0,72.0,47.0
2019-04-14,26173,21,289,0,753,0,0,50.0,69.0,69.0,0.0,1.9812,136.47,22.11,0.0,0.0,0.0,22.11,0.0,5276.56,1.5,1.5,3779.66,0.3208,0.0,0.0,0.0,0.0,0.0,6,4,14,0,0,139.0,65.0,72.0
2019-04-15,26173,21,289,0,753,0,0,42.0,55.0,55.0,0.0,1.9842857142857144,108.92999999999999,12.059999999999999,0.0,0.0,0.0,12.06,0.0,5598.93,1.5,1.5,3973.72,0.3229,0.0,0.0,0.0,0.0,0.0,0,4,15,0,0,69.0,139.0,65.0
2019-04-16,26173,21,289,0,753,0,0,31.0,48.0,48.0,0.0,1.9782352941176473,94.75999999999999,20.099999999999998,0.0,0.0,0.0,20.1,0.0,3701.11,1.5,1.5,2593.87,0.3188,0.0,0.0,0.0,0.0,0.0,1,4,16,0,0,55.0,69.0,139.0
2019-04-17,26173,21,289,0,753,0,0,47.0,68.0,68.0,0.0,1.9793877551020407,134.44,26.129999999999995,0.0,0.0,0.0,26.13,0.0,8784.88,1.5,1.5,6361.8099999999995,0.3196,0.0,0.0,0.0,0.0,0.0,2,4,17,0,0,48.0,55.0,69.0
2019-04-18,26173,21,289,0,753,0,0,91.0,145.0,145.0,0.0,1.9794949494949494,287.03,52.25999999999999,0.0,0.0,0.0,52.26,0.0,18903.71,1.5,1.5,17468.49,0.3197,0.0,0.0,1.0,0.0,0.0,3,4,18,0,0,68.0,48.0,55.0
2019-04-19,26173,21,289,0,753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,19,0,0,145.0,68.0,48.0
2019-04-20,26173,21,289,0,753,0,0,202.0,339.0,339.0,0.0,1.980184331797235,670.41,107.00999999999999,0.0,0.0,0.0,107.01,0.0,34912.03,1.5,1.5,25345.89,0.3201,0.0,1.0,1.0,0.0,0.0,5,4,20,0,1,0.0,145.0,68.0
2019-04-21,26173,21,289,0,753,0,0,35.0,45.0,45.0,0.0,1.9816216216216214,89.12,15.579999999999998,0.0,0.0,0.0,15.58,0.0,2948.45,1.5,1.5,2114.4,0.3211,0.0,0.0,0.0,0.0,0.0,6,4,21,1,0,339.0,0.0,145.0
2019-04-22,26173,21,289,0,753,0,0,23.0,30.0,30.0,0.0,1.9784,59.33,14.569999999999999,0.0,0.0,0.0,14.57,0.0,2066.41,1.5,1.5,1561.03,0.3189,0.0,0.0,1.0,0.0,0.0,0,4,22,0,0,45.0,339.0,0.0
2019-04-23,26173,21,289,0,753,0,0,34.0,54.0,54.0,0.0,1.9788888888888887,106.86,20.099999999999998,0.0,0.0,0.0,20.1,0.0,2214.43,1.5,1.5,1615.71,0.3193,0.0,0.0,0.0,0.0,0.0,1,4,23,0,0,30.0,45.0,339.0
2019-04-24,26173,21,289,0,753,0,0,38.0,60.0,60.0,0.0,1.9776923076923076,118.84,24.119999999999997,0.0,0.0,0.0,24.12,0.0,4798.11,1.5,1.5,3082.9300000000003,0.3185,0.0,0.0,0.0,0.0,0.0,2,4,24,0,0,54.0,30.0,45.0
2019-04-25,26173,21,289,0,753,0,0,34.0,51.0,51.0,0.0,1.9722857142857144,100.42999999999999,31.159999999999997,0.0,0.0,0.0,31.16,0.0,3521.61,1.5,1.5,2543.37,0.3149,0.0,0.0,0.0,0.0,0.0,3,4,25,0,0,60.0,54.0,30.0
2019-04-26,26173,21,289,0,753,0,0,52.0,81.0,81.0,0.0,1.9767857142857144,159.93,37.69,0.0,0.0,0.0,37.69,0.0,8656.91,1.5,1.5,9037.3,0.3179,0.0,0.0,0.0,0.0,0.0,4,4,26,0,0,51.0,60.0,54.0
2019-04-27,26173,21,289,0,753,0,0,104.0,144.0,144.0,0.0,1.9807339449541286,285.35,50.74999999999999,0.0,0.0,0.0,50.75,0.0,16334.49,1.5,1.5,11664.7,0.3205,0.0,0.0,0.0,0.0,0.0,5,4,27,0,0,81.0,51.0,60.0
2019-04-28,26173,21,289,0,753,0,0,37.0,65.0,65.0,0.0,1.9776190476190476,128.07,26.129999999999995,0.0,0.0,0.0,26.13,0.0,4571.28,1.5,1.5,3326.73,0.3184,0.0,0.0,0.0,0.0,0.0,6,4,28,0,0,144.0,81.0,51.0
2019-04-29,26173,21,289,0,753,0,0,41.0,53.0,53.0,0.0,1.9834883720930234,105.07,14.069999999999999,0.0,0.0,0.0,14.07,0.0,6989.2699999999995,1.5,1.5,5025.86,0.3223,0.0,0.0,0.0,0.0,0.0,0,4,29,0,0,65.0,144.0,81.0
2019-04-30,26173,21,289,0,753,0,0,54.0,89.0,89.0,0.0,1.9794736842105263,176.07,30.15,0.0,0.0,0.0,30.15,0.0,11853.779999999999,1.5,1.5,8748.69,0.3196,0.0,0.0,0.0,0.0,0.0,1,4,30,0,1,53.0,65.0,144.0
2019-05-01,26173,21,289,0,753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1,1,0,89.0,53.0,65.0
2019-05-02,26173,21,289,0,753,0,0,48.0,75.0,75.0,0.0,1.9733333333333334,147.65,40.199999999999996,0.0,0.0,0.0,40.2,0.0,8659.43,1.5,1.5,6326.17,0.3156,0.0,0.0,0.0,0.0,0.0,3,5,2,0,0,0.0,89.0,53.0
2019-05-03,26173,21,289,0,753,0,0,45.0,70.0,70.0,0.0,1.9757999999999998,138.16,35.92999999999999,0.0,0.0,0.0,35.93,0.0,14935.56,1.5,1.5,10840.91,0.3172,0.0,0.0,0.0,0.0,0.0,4,5,3,0,0,75.0,0.0,89.0
2019-05-04,26173,21,289,0,753,0,0,105.0,150.0,150.0,0.0,1.98,296.98,54.269999999999996,0.0,0.0,0.0,54.27,0.0,24135.72,1.5,1.5,17511.97,0.32,0.0,0.0,2.0,0.0,0.0,5,5,4,0,0,70.0,75.0,0.0
2019-05-05,26173,21,289,0,753,0,0,57.0,81.0,81.0,0.0,1.981186440677966,160.63,26.129999999999995,0.0,0.0,0.0,26.13,0.0,7958.42,1.5,1.5,5681.44,0.3208,0.0,0.0,0.0,0.0,0.0,6,5,5,0,0,150.0,70.0,75.0
2019-05-06,26173,21,289,0,753,0,0,33.0,52.0,52.0,0.0,1.9815151515151515,102.96,14.069999999999999,0.0,0.0,0.0,14.07,0.0,7335.23,1.5,1.5,10518.43,0.321,0.0,0.0,0.0,0.0,0.0,0,5,6,0,0,81.0,150.0,70.0
2019-05-07,26173,21,289,0,753,0,0,48.0,78.0,78.0,0.0,0.9923529411764705,78.85,27.87,0.0,0.0,0.0,27.87,0.0,5346.28,0.7333333333333333,0.7333333333333333,3785.12,0.3532,0.0,0.0,0.0,0.0,0.0,1,5,7,0,0,52.0,81.0,150.0
2019-05-08,26173,21,289,0,753,0,0,56.0,96.0,96.0,0.0,0.8852542372881357,84.98,31.12,0.0,0.0,0.0,31.12,0.0,7879.75,0.65,0.65,5640.37,0.3619,0.0,0.0,0.0,0.0,0.0,2,5,8,0,0,78.0,52.0,81.0
2019-05-09,26173,21,289,0,753,0,0,45.0,97.0,97.0,0.0,0.8821739130434783,85.62,39.8,0.0,0.0,0.0,39.8,0.0,6768.69,0.65,0.65,4892.02,0.3572,0.0,0.0,0.0,0.0,0.0,3,5,9,0,0,96.0,78.0,52.0
2019-05-10,26173,21,289,0,753,0,0,76.0,139.0,139.0,0.0,0.8828395061728396,122.66,64.37,0.0,0.0,0.0,64.37,0.0,12481.01,0.65,0.65,8987.5,0.3582,0.0,0.0,0.0,0.0,0.0,4,5,10,0,0,97.0,96.0,78.0
2019-05-11,26173,21,289,0,753,0,0,170.0,328.0,328.0,0.0,0.8843386243386244,290.17,118.01,0.0,0.0,0.0,118.01,0.0,41610.44,0.65,0.65,29892.15,0.3605,0.0,0.0,0.0,0.0,0.0,5,5,11,0,0,139.0,97.0,96.0
2019-05-12,26173,21,289,0,753,0,0,40.0,70.0,70.0,0.0,0.8845000000000001,61.94,24.75,0.0,0.0,0.0,24.75,0.0,3142.17,0.65,0.65,2325.75,0.3608,0.0,0.0,0.0,0.0,0.0,6,5,12,0,0,328.0,139.0,97.0
2019-05-13,26173,21,289,0,753,0,0,32.0,50.0,50.0,0.0,1.6475757575757575,77.01,20.259999999999998,0.0,0.0,0.0,20.26,0.0,4378.29,1.2424242424242424,1.2424242424242424,3045.85,0.3261,0.0,0.0,0.0,0.0,0.0,0,5,13,0,0,70.0,328.0,139.0
2019-05-14,26173,21,289,0,753,0,0,30.0,45.0,45.0,0.0,1.978,88.75,18.089999999999996,0.0,0.0,0.0,18.09,0.0,3957.2799999999997,1.5,1.5,2781.19,0.3187,0.0,0.0,0.0,0.0,0.0,1,5,14,0,0,50.0,70.0,328.0
2019-05-15,26173,21,289,0,753,0,0,25.0,32.0,32.0,0.0,1.5004,47.879999999999995,16.08,0.0,0.0,0.0,16.08,0.0,5275.29,1.0,1.0,3897.06,0.5004,0.0,0.0,0.0,0.0,0.0,2,5,15,0,0,45.0,50.0,70.0
2019-05-16,26173,21,289,0,753,0,0,31.0,42.0,42.0,0.0,1.4853125,62.4,10.049999999999999,0.0,0.0,0.0,10.05,0.0,2762.7999999999997,0.9828125,0.9828125,2021.02,0.5113,0.0,0.0,0.0,0.0,0.0,3,5,16,0,0,32.0,45.0,50.0
2019-05-17,26173,21,289,0,753,0,0,46.0,82.0,82.0,0.0,0.8895744680851064,72.94,2.25,0.0,0.0,0.0,2.25,0.0,5018.91,0.89,0.89,3661.36,-0.0005,0.0,0.0,0.0,1.0,1.0,4,5,17,0,0,42.0,32.0,45.0
2019-05-18,26173,21,289,0,753,0,0,112.0,251.0,251.0,0.0,0.8881034482758621,222.53,24.31,0.0,0.0,0.0,24.31,0.0,14995.43,0.8899999999999999,0.8899999999999999,13562.26,-0.0021,0.0,0.0,0.0,1.0,1.0,5,5,18,0,0,82.0,42.0,32.0
2019-05-19,26173,21,289,0,753,0,0,41.0,59.0,59.0,0.0,0.8821428571428571,52.0,36.42,0.0,0.0,0.0,36.42,0.0,3773.02,0.89,0.89,2656.97,-0.0088,0.0,0.0,1.0,0.0,0.0,6,5,19,0,0,251.0,82.0,42.0
2019-05-20,26173,21,289,0,753,0,0,39.0,57.0,57.0,0.0,1.47875,84.17999999999999,30.15,0.0,0.0,0.0,30.15,0.0,4803.43,0.89,0.89,3292.63,0.6615,0.0,0.0,0.0,0.0,0.0,0,5,20,0,0,59.0,251.0,82.0
2019-05-21,26173,21,289,0,753,0,0,37.0,74.0,74.0,0.0,1.9807692307692308,146.14,18.089999999999996,0.0,0.0,0.0,18.09,0.0,4610.5199999999995,1.5,1.5,3326.41,0.3205,0.0,0.0,0.0,0.0,0.0,1,5,21,0,0,57.0,59.0,251.0
2019-05-22,26173,21,289,0,753,0,0,33.0,54.0,54.0,0.0,1.4807894736842104,80.08,23.449999999999996,0.0,0.0,0.0,23.45,0.0,4011.23,1.0,1.0,2985.52,0.4808,0.0,0.0,0.0,0.0,0.0,2,5,22,0,0,74.0,57.0,59.0
2019-05-23,26173,21,289,0,753,0,0,24.0,38.0,38.0,0.0,1.4796153846153846,56.05,18.089999999999996,0.0,0.0,0.0,18.09,0.0,2499.35,1.0,1.0,2841.79,0.4796,0.0,0.0,0.0,0.0,0.0,3,5,23,0,0,54.0,74.0,57.0
2019-05-24,26173,21,289,0,753,0,0,38.0,80.0,80.0,0.0,1.48125,118.55,23.79,0.0,0.0,0.0,23.79,0.0,6725.03,1.0,1.0,4862.21,0.4812,0.0,0.0,0.0,0.0,0.0,4,5,24,0,0,38.0,54.0,74.0
2019-05-25,26173,21,289,0,753,0,0,89.0,166.0,166.0,0.0,0.8874468085106383,161.86,62.449999999999996,0.0,0.0,0.0,62.45,0.0,14618.26,0.8127659574468086,0.8127659574468086,10644.36,0.0919,0.0,0.0,0.0,0.0,0.0,5,5,25,0,0,80.0,38.0,54.0
2019-05-26,26173,21,289,0,753,0,0,37.0,56.0,56.0,0.0,1.4784615384615383,82.66,30.15,0.0,0.0,0.0,30.15,0.0,5056.83,1.0,1.0,3563.75,0.4785,0.0,0.0,0.0,0.0,0.0,6,5,26,0,0,166.0,80.0,38.0
2019-05-27,26173,21,289,0,753,0,0,27.0,41.0,41.0,0.0,1.48,60.519999999999996,18.089999999999996,0.0,0.0,0.0,18.09,0.0,5320.23,1.0,1.0,3922.02,0.48,0.0,0.0,0.0,0.0,0.0,0,5,27,0,0,56.0,166.0,80.0
2019-05-28,26173,21,289,0,753,0,0,34.0,45.0,45.0,0.0,1.4808823529411765,66.65,20.769999999999996,0.0,0.0,0.0,20.77,0.0,5301.280000000001,1.0,1.0,3846.1,0.4809,0.0,0.0,0.0,0.0,0.0,1,5,28,0,0,41.0,56.0,166.0
2019-05-29,26173,21,289,0,753,0,0,47.0,72.0,72.0,0.0,1.2646153846153847,91.55,34.7,0.0,0.0,0.0,34.7,0.0,7406.66,0.9096153846153847,0.9096153846153847,5432.59,0.3903,0.0,0.0,0.0,0.0,0.0,2,5,29,0,0,45.0,41.0,56.0
2019-05-30,26173,21,289,0,753,0,0,32.0,43.0,43.0,0.0,1.2425,53.35,20.27,0.0,0.0,0.0,20.27,0.0,5007.17,0.9,0.9,3502.85,0.3806,0.0,0.0,0.0,0.0,0.0,3,5,30,0,0,72.0,45.0,41.0
2019-05-31,26173,21,289,0,753,0,0,43.0,73.0,73.0,0.0,1.240681818181818,90.44,36.27,0.0,0.0,0.0,36.27,0.0,12458.85,0.9,0.9,9011.58,0.3785,0.0,0.0,0.0,0.0,0.0,4,5,31,0,0,43.0,72.0,45.0
2019-06-01,26173,21,289,0,753,0,0,114.0,152.0,152.0,0.0,1.2446610169491525,188.96,53.87,0.0,0.0,0.0,53.87,0.0,32021.64,0.9,0.9,23511.34,0.383,0.0,0.0,1.0,0.0,0.0,5,6,1,0,0,73.0,43.0,72.0
2019-06-02,26173,21,289,0,753,0,0,43.0,60.0,60.0,0.0,1.2415909090909092,74.4,32.0,0.0,0.0,0.0,32.0,0.0,3455.93,0.9,0.9,2468.98,0.3795,0.0,0.0,0.0,0.0,0.0,6,6,2,0,0,152.0,73.0,43.0
2019-06-03,26173,21,289,0,753,0,0,35.0,44.0,44.0,0.0,1.2428947368421053,54.64,22.8,0.0,0.0,0.0,22.8,0.0,7575.72,0.9789473684210527,0.9789473684210527,5432.83,0.2696,0.0,0.0,0.0,0.0,0.0,0,6,3,0,0,60.0,152.0,73.0
2019-06-04,26173,21,289,0,753,0,0,28.0,41.0,41.0,0.0,1.9846666666666666,81.39,8.04,0.0,0.0,0.0,8.04,0.0,5756.44,1.5,1.5,4064.55,0.3231,0.0,0.0,0.0,0.0,0.0,1,6,4,0,0,44.0,60.0,152.0
2019-06-05,26173,21,289,0,753,0,0,31.0,41.0,41.0,0.0,1.9766666666666668,81.11,22.11,0.0,0.0,0.0,22.11,0.0,5473.79,1.5,1.5,3961.35,0.3178,0.0,0.0,0.0,0.0,0.0,2,6,5,0,0,41.0,44.0,60.0
2019-06-06,26173,21,289,0,753,0,0,37.0,48.0,48.0,0.0,1.9785,94.9,23.119999999999997,0.0,0.0,0.0,23.12,0.0,6873.46,1.5,1.5,4920.13,0.319,0.0,0.0,0.0,0.0,0.0,3,6,6,0,0,41.0,41.0,44.0
2019-06-07,26173,21,289,0,753,0,0,48.0,102.0,102.0,0.0,1.9828000000000001,202.34,18.089999999999996,0.0,0.0,0.0,18.09,0.0,13755.23,1.5,1.5,10112.63,0.3219,0.0,0.0,1.0,0.0,0.0,4,6,7,0,0,48.0,41.0,41.0
2019-06-08,26173,21,289,0,753,0,0,95.0,124.0,124.0,0.0,1.9801960784313724,245.48,50.24999999999999,0.0,0.0,0.0,50.25,0.0,26333.26,1.5,1.5,19091.31,0.3201,0.0,0.0,0.0,0.0,0.0,5,6,8,0,0,102.0,48.0,41.0
2019-06-09,26173,21,289,0,753,0,0,53.0,68.0,68.0,0.0,1.980925925925926,134.67,24.619999999999997,0.0,0.0,0.0,24.62,0.0,7105.07,1.5,1.5,5036.95,0.3206,0.0,0.0,0.0,0.0,0.0,6,6,9,0,0,124.0,102.0,48.0
2019-06-10,26173,21,289,0,753,0,0,38.0,55.0,55.0,0.0,1.9766666666666668,108.73,26.129999999999995,0.0,0.0,0.0,26.13,0.0,5161.23,1.5,1.5,3620.47,0.3178,0.0,0.0,0.0,0.0,0.0,0,6,10,0,0,68.0,124.0,102.0
2019-06-11,26173,21,289,0,753,0,0,30.0,40.0,40.0,0.0,1.97875,79.12,18.089999999999996,0.0,0.0,0.0,18.09,0.0,3230.7799999999997,1.5,1.5,2309.31,0.3192,0.0,0.0,0.0,0.0,0.0,1,6,11,0,0,55.0,68.0,124.0
2019-06-12,26173,21,289,0,753,0,0,34.0,42.0,42.0,0.0,1.9762857142857144,83.06,24.119999999999997,0.0,0.0,0.0,24.12,0.0,4567.0199999999995,1.5,1.5,3340.05,0.3175,0.0,0.0,0.0,0.0,0.0,2,6,12,0,0,40.0,55.0,68.0
2019-06-13,26173,21,289,0,753,0,0,29.0,44.0,44.0,0.0,1.9748275862068965,86.89,21.939999999999998,0.0,0.0,0.0,21.94,0.0,3467.1,1.5,1.5,2579.44,0.3166,0.0,0.0,0.0,0.0,0.0,3,6,13,0,0,42.0,40.0,55.0
2019-06-14,26173,21,289,0,753,0,0,38.0,67.0,67.0,0.0,1.973,132.49,34.169999999999995,0.0,0.0,0.0,34.17,0.0,5391.7699999999995,1.5,1.5,3953.18,0.3153,0.0,1.0,0.0,0.0,0.0,4,6,14,0,0,44.0,42.0,40.0
2019-06-15,26173,21,289,0,753,0,0,100.0,145.0,145.0,0.0,1.979009900990099,286.68,56.029999999999994,0.0,0.0,0.0,56.03,0.0,17295.8,1.5,1.5,12511.28,0.3193,0.0,0.0,1.0,0.0,0.0,5,6,15,0,0,67.0,44.0,42.0
2019-06-16,26173,21,289,0,753,0,0,64.0,105.0,105.0,0.0,1.973030303030303,207.35,56.279999999999994,0.0,0.0,0.0,56.28,0.0,6504.67,1.5,1.5,4610.48,0.3154,0.0,0.0,0.0,0.0,0.0,6,6,16,0,0,145.0,67.0,44.0
2019-06-17,26173,21,289,0,753,0,0,38.0,50.0,50.0,0.0,1.9797435897435895,98.98,20.099999999999998,0.0,0.0,0.0,20.1,0.0,3078.56,1.5,1.5,2244.89,0.3198,0.0,0.0,0.0,0.0,0.0,0,6,17,0,0,105.0,145.0,67.0
2019-06-18,26173,21,289,0,753,0,0,40.0,64.0,64.0,0.0,1.9785714285714284,126.11999999999999,24.119999999999997,0.0,0.0,0.0,24.12,0.0,5690.13,1.5,1.5,4010.72,0.319,0.0,0.0,0.0,0.0,0.0,1,6,18,0,0,50.0,105.0,145.0
2019-06-19,26173,21,289,0,753,0,0,86.0,128.0,128.0,0.0,1.9792307692307691,253.57,49.24999999999999,0.0,0.0,0.0,49.25,0.0,11154.48,1.5,1.5,7978.35,0.3195,0.0,0.0,1.0,0.0,0.0,2,6,19,0,0,64.0,50.0,105.0
2019-06-20,26173,21,289,0,753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,20,0,0,128.0,64.0,50.0
2019-06-21,26173,21,289,0,753,0,0,81.0,123.0,123.0,0.0,1.9830232558139533,244.01,30.15,0.0,0.0,0.0,30.15,0.0,11114.949999999999,1.5,1.5,8021.65,0.322,0.0,0.0,2.0,0.0,0.0,4,6,21,0,0,0.0,128.0,64.0
2019-06-22,26173,21,289,0,753,0,0,92.0,134.0,134.0,0.0,1.977311827956989,264.76,59.3,0.0,0.0,0.0,59.3,0.0,17519.49,1.5,1.5,12672.97,0.3182,0.0,0.0,1.0,0.0,0.0,5,6,22,0,0,123.0,0.0,128.0
2019-06-23,26173,21,289,0,753,0,0,38.0,62.0,62.0,0.0,1.9766666666666668,122.62,26.129999999999995,0.0,0.0,0.0,26.13,0.0,4530.5199999999995,1.5,1.5,3409.16,0.3178,0.0,0.0,0.0,0.0,0.0,6,6,23,0,0,134.0,123.0,0.0
2019-06-24,26173,21,289,0,753,0,0,41.0,54.0,54.0,0.0,1.972439024390244,106.42,36.17999999999999,0.0,0.0,0.0,36.18,0.0,3587.01,1.5,1.5,2541.96,0.315,0.0,0.0,0.0,0.0,0.0,0,6,24,0,0,62.0,134.0,123.0
2019-06-25,26173,21,289,0,753,0,0,41.0,60.0,60.0,0.0,1.9802272727272727,118.81,21.61,0.0,0.0,0.0,21.61,0.0,4969.98,1.5,1.5,3577.01,0.3202,0.0,0.0,1.0,0.0,0.0,1,6,25,0,0,54.0,62.0,134.0
2019-06-26,26173,21,289,0,753,0,0,36.0,48.0,48.0,0.0,1.980526315789474,95.08,18.089999999999996,0.0,0.0,0.0,18.09,0.0,9229.28,1.5,1.5,6418.42,0.3204,0.0,0.0,0.0,0.0,0.0,2,6,26,0,0,60.0,54.0,62.0
2019-06-27,26173,21,289,0,753,0,0,34.0,52.0,52.0,0.0,1.9802702702702701,103.0,18.089999999999996,0.0,0.0,0.0,18.09,0.0,5264.360000000001,1.5,1.5,3735.85,0.3202,0.0,0.0,0.0,0.0,0.0,3,6,27,0,0,48.0,60.0,54.0
2019-06-28,26173,21,289,0,753,0,0,36.0,60.0,60.0,0.0,1.981794871794872,118.76,16.08,0.0,0.0,0.0,16.08,0.0,6681.91,1.5,1.5,4926.16,0.3212,0.0,0.0,0.0,0.0,0.0,4,6,28,0,0,52.0,48.0,60.0
2019-06-29,26173,21,289,0,753,0,0,100.0,148.0,148.0,0.0,1.981559633027523,293.16,46.23,0.0,0.0,0.0,46.23,0.0,26775.48,1.5,1.5,19542.13,0.321,0.0,1.0,0.0,0.0,0.0,5,6,29,0,0,60.0,52.0,48.0
2019-06-30,26173,21,289,0,753,0,0,44.0,59.0,59.0,0.0,1.9795652173913043,116.73,24.119999999999997,0.0,0.0,0.0,24.12,0.0,3861.63,1.5,1.5,2663.49,0.3197,0.0,0.0,0.0,0.0,0.0,6,6,30,0,0,148.0,60.0,52.0
2019-07-01,26173,21,289,0,753,0,0,36.0,45.0,45.0,0.0,1.9769230769230768,88.91,25.629999999999995,0.0,0.0,0.0,25.63,0.0,6386.82,1.5,1.5,4632.38,0.3179,0.0,0.0,0.0,0.0,0.0,0,7,1,0,0,59.0,148.0,60.0
2019-07-02,26173,21,289,0,753,0,0,40.0,55.0,55.0,0.0,1.9814634146341463,108.94,17.589999999999996,0.0,0.0,0.0,17.59,0.0,7340.47,1.5,1.5,5238.99,0.321,0.0,0.0,0.0,0.0,0.0,1,7,2,0,0,45.0,59.0,148.0
2019-07-03,26173,21,289,0,753,0,0,42.0,66.0,66.0,0.0,1.981590909090909,130.62,18.419999999999998,0.0,0.0,0.0,18.42,0.0,6616.21,1.5,1.5,4849.57,0.3211,0.0,0.0,1.0,0.0,0.0,2,7,3,0,0,55.0,45.0,59.0
2019-07-04,26173,21,289,0,753,0,0,34.0,58.0,58.0,0.0,1.9791891891891893,114.5,20.099999999999998,0.0,0.0,0.0,20.1,0.0,7890.24,1.5,1.5,5909.12,0.3195,0.0,0.0,0.0,0.0,0.0,3,7,4,0,0,66.0,55.0,45.0
2019-07-05,26173,21,289,0,753,0,0,58.0,93.0,93.0,0.0,1.9751612903225806,183.64,46.16,0.0,0.0,0.0,46.16,0.0,20135.41,1.5,1.5,14503.47,0.3168,0.0,0.0,0.0,0.0,0.0,4,7,5,0,0,58.0,66.0,55.0
2019-07-06,26173,21,289,0,753,0,0,73.0,111.0,111.0,0.0,1.9847368421052631,220.32999999999998,20.11,0.0,0.0,0.0,20.11,0.0,26423.01,1.5,1.5,19355.6,0.3232,0.0,0.0,0.0,0.0,0.0,5,7,6,0,0,93.0,58.0,66.0
2019-07-07,26173,21,289,0,753,0,0,26.0,51.0,51.0,0.0,1.9762068965517243,100.61,20.099999999999998,0.0,0.0,0.0,20.1,0.0,3104.94,1.5,1.5,2194.46,0.3175,0.0,0.0,0.0,0.0,0.0,6,7,7,0,0,111.0,93.0,58.0
2019-07-08,26173,21,289,0,753,0,0,26.0,39.0,39.0,0.0,1.9853846153846153,77.37,6.029999999999999,0.0,0.0,0.0,6.03,0.0,2967.94,1.5,1.5,2102.98,0.3236,0.0,0.0,0.0,0.0,0.0,0,7,8,0,0,51.0,111.0,93.0
2019-07-09,26173,21,289,0,753,0,0,24.0,40.0,40.0,0.0,1.9833333333333334,79.4,8.04,0.0,0.0,0.0,8.04,0.0,5186.01,1.5,1.5,3687.2,0.3222,0.0,0.0,0.0,0.0,0.0,1,7,9,0,0,39.0,51.0,111.0
2019-07-10,26173,21,289,0,753,0,0,41.0,59.0,59.0,0.0,1.9830232558139533,116.91,15.079999999999998,0.0,0.0,0.0,15.08,0.0,4714.75,1.5,1.5,3347.12,0.322,0.0,0.0,0.0,0.0,0.0,2,7,10,0,0,40.0,39.0,51.0
